filename,x1,y1,x2,y2,skew,width,height,abs_skew
v1_654,456,348,2632,4196,-0.3243122694813281,2176,3848,0.3243122694813281
v1_655,224,368,2392,4204,-0.3200848237816687,2168,3836,0.3200848237816687
v1_656,448,376,2608,4204,-0.21378922987711654,2160,3828,0.21378922987711654
v1_659,280,372,2452,4244,-0.5334648403783321,2172,3872,0.5334648403783321
v1_660,400,376,2576,4192,0.42440541936147536,2176,3816,0.42440541936147536
v1_661,312,376,2476,4212,-0.10630002555492389,2164,3836,0.10630002555492389
v1_664,368,340,2528,4172,0.21378922987711654,2160,3832,0.21378922987711654
v1_665,284,324,2444,4176,0.0,2160,3852,0.0
v1_666,416,320,2580,4172,-0.3200848237816687,2164,3852,0.3200848237816687
v1_667,280,372,2428,4180,0.42917384220227756,2148,3808,0.42917384220227756
v1_670,472,344,2624,4180,-0.21378922987711654,2152,3836,0.21378922987711654
v1_671,252,392,2512,4208,0.0,2260,3816,0.0
v1_672,444,364,2612,4188,0.6365935759634865,2168,3824,0.6365935759634865
v1_673,268,368,2416,4172,0.0,2148,3804,0.0
v1_676,364,316,2564,4172,0.9673790152961124,2200,3856,0.9673790152961124
v1_677,300,336,2484,4208,0.0,2184,3872,0.0
v1_678,368,324,2616,4172,1.5794466585168878,2248,3848,1.5794466585168878
v1_679,260,352,2444,4164,0.0,2184,3812,0.0
v1_680,416,340,2584,4176,0.42598307664315066,2168,3836,0.42598307664315066
v1_681,292,316,2448,4156,-0.3212813775262338,2156,3840,0.3212813775262338
v1_684,388,308,2588,4124,0.7482232412190135,2200,3816,0.7482232412190135
v1_685,288,304,2488,4104,0.0,2200,3800,0.0
v1_686,364,228,2564,4076,0.9765380357615641,2200,3848,0.9765380357615641
v1_687,280,424,2464,4288,-0.6425425521354265,2184,3864,0.6425425521354265
v1_688,416,412,2588,4244,0.5364616591992263,2172,3832,0.5364616591992263
v1_689,248,312,2432,4140,-1.0728292757915368,2184,3828,1.0728292757915368
v1_690,392,260,2584,4092,0.9637633285319366,2192,3832,0.9637633285319366
v1_693,296,440,2444,4304,0.0,2148,3864,0.0
v1_694,448,468,2600,4296,0.10689498700776502,2152,3828,0.10689498700776502
v1_695,236,276,2420,4144,0.7510252550748214,2184,3868,0.7510252550748214
v1_696,456,304,2636,4184,-0.5384783138221905,2180,3880,0.5384783138221905
v1_697,240,328,2436,4172,0.48045649092815546,2196,3844,0.48045649092815546
v1_698,460,392,2612,4228,0.10872051374994304,2152,3836,0.10872051374994304
v1_699,244,364,2396,4196,0.0,2152,3832,0.0
v1_702,452,332,2604,4180,0.10689498700776502,2152,3848,0.10689498700776502
v1_703,220,380,2396,4256,1.1778781030265832,2176,3876,1.1778781030265832
v1_704,464,352,2664,4220,-0.8519190649051925,2200,3868,0.8519190649051925
v1_705,204,372,2392,4208,0.8519190649051925,2188,3836,0.8519190649051925
v1_706,464,328,2632,4176,-0.5374680948810916,2168,3848,0.5374680948810916
v1_710,388,324,2636,4168,1.3790764616283793,2248,3844,1.3790764616283793
v1_711,260,404,2432,4228,0.3410422788588532,2172,3824,0.3410422788588532
v1_712,452,356,2616,4236,-0.7440592028887094,2164,3880,0.7440592028887094
v1_713,260,392,2452,4216,-0.8471956200772552,2192,3824,0.8471956200772552
v1_714,432,360,2592,4184,0.12268884783907873,2160,3824,0.12268884783907873
v1_715,292,348,2456,4176,-0.21259931932763687,2164,3828,0.21259931932763687
v1_716,432,316,2588,4140,-0.3212813775262338,2156,3824,0.3212813775262338
v1_717,264,336,2420,4148,-0.5354589855645338,2156,3812,0.5354589855645338
v1_718,452,396,2624,4204,0.32068198450072205,2172,3808,0.32068198450072205
v1_719,252,300,2432,4096,-0.6413438789425356,2180,3796,0.6413438789425356
v1_720,420,344,2604,4172,0.4283716780263857,2184,3828,0.4283716780263857
v1_721,304,360,2512,4160,-0.8519190649051925,2208,3800,0.8519190649051925
v1_722,364,336,2548,4136,0.32068198450072205,2184,3800,0.32068198450072205
v1_723,232,348,2408,4144,-0.21220562048812266,2176,3796,0.21220562048812266
